time,gps_fix,lora_ok,lat,lon,alt_m,speed_ms,temp_c,pressure_pa,pitch,roll,yaw,ax,ay,az,gx,gy,gz
17:36:25,1,0,N22.17588,E113.07317,9.8,0.0,30.8,101293.4,-3.78,-2.61,0,0.04882813,-0.07055664,1.067871,-1.931298,3.206107,0.1145038
17:36:25,1,0,N22.17588,E113.07317,9.8,0.0,30.8,101293.8,-3.59,-2.38,0,0.04443359,-0.06689453,1.066895,-1.648855,2.916031,0.3435115
17:36:25,1,0,N22.17588,E113.07317,9.9,0.0,30.8,101292.6,-3.87,-2.33,0,0.04321289,-0.07177734,1.061279,-1.961832,3.282443,0.3664122
17:36:25,1,0,N22.17588,E113.07317,10.0,0.0,30.8,101290.9,-3.56,-2.52,0,0.046875,-0.06616211,1.064697,-1.641221,3.351145,0.03816794
17:36:25,1,0,N22.17588,E113.07317,10.0,0.0,30.8,101290.5,-3.71,-2.41,0,0.04467773,-0.06884766,1.061279,-1.977099,3.175573,0.4503817
17:36:26,1,0,N22.17588,E113.07317,10.1,0.0,30.8,101290.9,-3.59,-2.46,0,0.0456543,-0.06640625,1.059814,-1.969466,3.320611,0.2366412
17:36:26,1,0,N22.17588,E113.07317,10.2,0.0,30.8,101289.5,-3.74,-2.50,0,0.04638672,-0.06933594,1.062012,-1.801527,3.274809,0.3587786
17:36:26,1,0,N22.17588,E113.07317,10.1,0.0,30.8,101290.9,-3.45,-2.63,0,0.04931641,-0.06469727,1.072998,-1.740458,3.343511,0.2061069
17:36:26,1,0,N22.17588,E113.07317,10.3,0.0,30.8,101288.7,-3.64,-2.54,0,0.04711914,-0.06762695,1.061768,-2.183206,3.282443,0.1679389
17:36:27,1,0,N22.17588,E113.07317,10.1,0.0,30.8,101291.2,-3.58,-2.36,0,0.04394531,-0.06665039,1.065186,-1.770992,3.083969,0.3358779
17:36:27,1,0,N22.17588,E113.07317,9.9,0.0,30.8,101293.0,-3.87,-2.31,0,0.04296875,-0.07202148,1.064941,-1.732824,3.198473,0.351145
17:36:27,1,0,N22.17588,E113.07317,10.1,0.0,30.8,101291.0,-3.77,-2.52,0,0.046875,-0.07006836,1.062256,-1.778626,3.274809,0.5343512
17:36:27,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101289.8,-3.76,-2.65,0,0.04931641,-0.06982422,1.0625,-1.854962,3.435115,0.4427481
17:36:27,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.2,-3.64,-2.52,0,0.046875,-0.06762695,1.064209,-1.78626,3.167939,0.05343511
17:36:28,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101289.8,-3.91,-2.60,0,0.04833984,-0.07275391,1.063721,-1.725191,3.312977,0.4580153
17:36:28,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101288.9,-3.73,-2.44,0,0.0456543,-0.06958008,1.068115,-1.931298,3.267176,0.4732824
17:36:28,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101288.9,-3.60,-2.30,0,0.04248047,-0.06640625,1.056152,-1.900763,3.328244,0.5114504
17:36:28,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101290.6,-3.81,-2.35,0,0.04370117,-0.07080078,1.064209,-1.503817,3.328244,0.6641222
17:36:29,1,0,N22.17587,E113.07317,9.9,0.0,30.8,101293.4,-3.78,-2.59,0,0.04833984,-0.07055664,1.066895,-1.832061,3.435115,0.2137404
17:36:29,1,0,N22.17587,E113.07317,10.0,0.0,30.8,101292.1,-3.76,-2.59,0,0.0480957,-0.06982422,1.0625,-1.671756,3.198473,0.1832061
17:36:29,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.1,-3.68,-2.37,0,0.04418945,-0.06835938,1.063965,-2.053435,3.343511,0.1145038
17:36:29,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101289.3,-3.80,-2.68,0,0.04980469,-0.07055664,1.062744,-1.908397,3.282443,0.3664122
17:36:29,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101289.6,-3.52,-2.62,0,0.04882813,-0.06567383,1.066162,-1.694656,3.160305,0.4122138
17:36:30,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101290.6,-3.41,-2.42,0,0.04516602,-0.0637207,1.068359,-1.763359,3.236641,0.2977099
17:36:30,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101291.0,-3.88,-2.75,0,0.05126953,-0.07202148,1.063232,-1.78626,3.450382,0.3206107
17:36:30,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101289.6,-3.64,-2.54,0,0.04736328,-0.06787109,1.067627,-1.916031,3.045802,0.1221374
17:36:30,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101288.9,-3.45,-2.61,0,0.04858398,-0.06396484,1.062256,-1.900763,3.145038,0.1984733
17:36:31,1,0,N22.17587,E113.07317,10.0,0.0,30.8,101293.0,-3.42,-2.57,0,0.04785156,-0.0637207,1.065918,-1.877863,3.427481,0.3358779
17:36:31,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101291.2,-3.70,-2.55,0,0.04736328,-0.06860352,1.060547,-1.816794,3.381679,0.2442748
17:36:31,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.6,-3.81,-2.61,0,0.04882813,-0.07104492,1.067383,-1.618321,3.022901,0.2061069
17:36:31,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.7,-3.59,-2.61,0,0.04882813,-0.06713867,1.069336,-1.908397,3.160305,0.4427481
17:36:32,1,0,N22.17587,E113.07317,10.4,0.0,30.8,101288.6,-3.65,-2.37,0,0.04394531,-0.06762695,1.059814,-1.687023,3.160305,0.389313
17:36:32,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101290.0,-3.67,-2.61,0,0.04858398,-0.06811523,1.0625,-1.946565,3.374046,0.4045802
17:36:32,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101290.0,-3.79,-2.58,0,0.0480957,-0.07055664,1.065674,-1.862595,3.480916,0.4122138
17:36:32,1,0,N22.17587,E113.07317,10.3,0.0,30.8,101290.4,-3.86,-2.58,0,0.0480957,-0.07202148,1.066895,-1.801527,3.015267,0.3129771
17:36:33,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101292.4,-3.58,-2.50,0,0.04663086,-0.06665039,1.064697,-1.793893,3.351145,0.1755725
17:36:33,1,0,N22.17587,E113.07317,9.9,0.0,30.8,101294.1,-3.83,-2.52,0,0.04711914,-0.07128906,1.066162,-1.916031,3.419847,0.1145038
17:36:33,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101292.1,-3.77,-2.48,0,0.04614258,-0.06982422,1.061035,-1.740458,3.137405,0.3969466
17:36:33,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101291.7,-3.72,-2.53,0,0.04736328,-0.06933594,1.067627,-1.656489,3.282443,0.259542
17:36:33,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.9,-3.57,-2.46,0,0.0456543,-0.06616211,1.061523,-1.801527,3.251908,0.08396947
17:36:34,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.9,-3.62,-2.56,0,0.04785156,-0.06762695,1.068115,-1.923664,3.122137,0.4427481
17:36:34,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.9,-3.62,-2.57,0,0.04760742,-0.06689453,1.058105,-1.89313,3.312977,0.4351145
17:36:34,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101291.3,-3.77,-2.48,0,0.04638672,-0.07055664,1.06958,-1.908397,3.160305,0.1832061
17:36:34,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101290.9,-3.72,-2.47,0,0.04589844,-0.0690918,1.063232,-2.0,3.160305,0.1832061
17:36:35,1,0,N22.17587,E113.07317,10.1,0.0,30.8,101292.9,-3.52,-2.59,0,0.0480957,-0.06518555,1.060303,-1.992366,3.10687,0.5114504
17:36:35,1,0,N22.17587,E113.07317,10.2,0.0,30.8,101292.0,-3.55,-2.58,0,0.0480957,-0.06616211,1.066895,-1.900763,3.122137,0.2977099
17:36:35,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.3,-3.55,-2.55,0,0.04760742,-0.06616211,1.06665,-1.977099,3.244275,0.1679389
17:36:35,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101290.9,-3.57,-2.61,0,0.04882813,-0.06665039,1.067139,-1.824428,3.229008,0.3129771
17:36:35,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101290.1,-3.69,-2.43,0,0.04516602,-0.06860352,1.063721,-1.618321,3.221374,0.4656488
17:36:36,1,0,N22.17587,E113.07316,10.2,0.0,30.8,101291.9,-3.78,-2.57,0,0.04760742,-0.06982422,1.057617,-2.030534,3.229008,0.4885496
17:36:36,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.0,-3.55,-2.62,0,0.04858398,-0.06591797,1.061523,-1.633588,3.221374,0.09160305
17:36:36,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.0,-3.75,-2.80,0,0.05224609,-0.07006836,1.067627,-1.687023,3.038168,0.6183206
17:36:36,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.0,-3.71,-2.53,0,0.04736328,-0.06933594,1.068359,-1.832061,3.290076,0.351145
17:36:37,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.3,-3.75,-2.60,0,0.04858398,-0.06982422,1.066406,-2.045802,3.091603,0.2824428
17:36:37,1,0,N22.17587,E113.07316,10.1,0.0,30.8,101293.1,-3.71,-2.67,0,0.04980469,-0.0690918,1.065186,-1.877863,3.374046,0.2977099
17:36:37,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.5,-3.71,-2.57,0,0.04785156,-0.06884766,1.062988,-1.534351,3.351145,0.3206107
17:36:37,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.0,-3.81,-2.55,0,0.04760742,-0.07104492,1.06543,-1.931298,3.21374,0.1603053
17:36:37,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101290.6,-3.83,-2.74,0,0.05102539,-0.07128906,1.06543,-1.885496,3.48855,0.3587786
17:36:38,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101290.3,-3.74,-2.53,0,0.046875,-0.0690918,1.058105,-1.687023,3.51145,0.2748091
17:36:38,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101290.6,-3.68,-2.46,0,0.04589844,-0.06860352,1.06543,-1.969466,3.221374,0.2442748
17:36:38,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101289.7,-3.67,-2.61,0,0.04882813,-0.06860352,1.070068,-1.870229,3.076336,0.1526718
17:36:38,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101289.7,-3.84,-2.35,0,0.04394531,-0.0715332,1.066406,-2.038168,3.221374,0.3129771
17:36:39,1,0,N22.17587,E113.07316,10.2,0.0,30.8,101293.4,-3.71,-2.50,0,0.04638672,-0.06884766,1.061279,-1.671756,3.312977,0.3816794
17:36:39,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101292.5,-3.70,-2.62,0,0.04858398,-0.06860352,1.060791,-1.931298,3.221374,0.1984733
17:36:39,1,0,N22.17587,E113.07316,10.5,0.0,30.8,101289.5,-3.72,-2.58,0,0.0480957,-0.06933594,1.065918,-1.59542,3.343511,0.2366412
17:36:39,1,0,N22.17587,E113.07316,10.5,0.0,30.8,101290.1,-3.67,-2.45,0,0.0456543,-0.06835938,1.06543,-1.877863,3.221374,0.3435115
17:36:39,1,0,N22.17587,E113.07316,10.5,0.0,30.8,101289.7,-3.82,-2.47,0,0.04589844,-0.07080078,1.060791,-2.053435,3.083969,0.2061069
17:36:40,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101291.5,-3.60,-2.19,0,0.04077148,-0.06689453,1.062012,-1.916031,3.312977,0.3435115
17:36:40,1,0,N22.17587,E113.07316,10.5,0.0,30.8,101290.1,-3.58,-2.66,0,0.04980469,-0.06689453,1.068115,-1.793893,3.160305,0.3664122
17:36:40,1,0,N22.17587,E113.07316,10.5,0.0,30.8,101290.1,-3.82,-2.44,0,0.04541016,-0.07104492,1.063721,-1.656489,3.229008,0.4274809
17:36:40,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101291.0,-3.58,-2.43,0,0.04516602,-0.06640625,1.062744,-1.854962,3.167939,0.2290076
17:36:41,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101291.7,-3.72,-2.56,0,0.04785156,-0.06933594,1.067627,-1.847328,3.358779,0.2061069
17:36:41,1,0,N22.17587,E113.07316,10.2,0.0,30.8,101293.8,-3.88,-2.47,0,0.04589844,-0.07177734,1.05957,-1.923664,3.312977,0.3282443
17:36:41,1,0,N22.17587,E113.07316,10.3,0.0,30.8,101292.3,-3.65,-2.65,0,0.04956055,-0.06811523,1.068848,-1.908397,3.099237,0.1450382
17:36:41,1,0,N22.17587,E113.07316,10.4,0.0,30.8,101291.5,-3.69,-2.61,0,0.04858398,-0.06860352,1.063477,-1.664122,3.274809,0.2900764
17:36:41,1,0,N22.17587,E113.07316,10.5,0.0,30.8,101289.7,-3.54,-2.37,0,0.04418945,-0.06591797,1.064697,-1.89313,3.137405,0.3282443
17:36:42,1,0,N22.17587,E113.07316,9.4,0.0,30.8,101291.5,-3.79,-2.64,0,0.04907227,-0.0703125,1.0625,-1.969466,3.351145,0.1679389
17:36:42,1,0,N22.17587,E113.07316,9.4,0.0,30.8,101291.0,-3.60,-2.48,0,0.04614258,-0.06689453,1.0625,-1.59542,3.282443,0.4961832
17:36:42,1,0,N22.17588,E113.07316,9.4,1.4,30.8,101291.0,-3.86,-2.61,0,0.04858398,-0.07177734,1.064453,-1.954198,3.305344,0.2748091
17:36:42,1,0,N22.17588,E113.07316,9.5,1.4,30.8,101289.7,-3.61,-2.39,0,0.04467773,-0.06738281,1.067627,-2.030534,3.007634,0.3664122
17:36:43,1,0,N22.17588,E113.07316,9.2,1.4,30.8,101293.4,-3.86,-2.45,0,0.0456543,-0.07177734,1.063232,-1.641221,3.267176,0.1374046
17:36:43,1,0,N22.17588,E113.07316,9.1,1.4,30.8,101294.8,-3.78,-2.39,0,0.04443359,-0.07006836,1.061768,-2.022901,3.10687,0.4503817
17:36:43,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101292.8,-3.58,-2.42,0,0.04516602,-0.06665039,1.066406,-1.862595,3.412214,0.2137404
17:36:43,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101292.0,-3.55,-2.60,0,0.04858398,-0.06616211,1.06665,-1.80916,3.015267,0.2442748
17:36:43,1,0,N22.17588,E113.07316,9.4,0.0,30.8,101290.6,-3.90,-2.54,0,0.04736328,-0.07250977,1.064941,-1.877863,3.175573,0.3816794
17:36:44,1,0,N22.17588,E113.07316,9.4,0.0,30.8,101291.0,-3.98,-2.62,0,0.04882813,-0.07421875,1.06543,-1.877863,3.183206,0.1603053
17:36:44,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101292.0,-3.66,-2.21,0,0.04125977,-0.06811523,1.064697,-1.687023,3.282443,0.3358779
17:36:44,1,0,N22.17588,E113.07316,9.4,0.0,30.8,101290.6,-3.92,-2.77,0,0.05151367,-0.07275391,1.060791,-1.877863,3.206107,0.3358779
17:36:44,1,0,N22.17588,E113.07316,9.4,0.0,30.8,101290.6,-3.87,-2.57,0,0.0480957,-0.07250977,1.070557,-1.877863,3.038168,0.3282443
17:36:45,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101294.0,-3.40,-2.48,0,0.04638672,-0.06347656,1.068115,-1.977099,3.145038,0.2213741
17:36:45,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101293.1,-3.70,-2.59,0,0.0480957,-0.06860352,1.059814,-1.656489,3.458015,0.4122138
17:36:45,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101291.0,-3.78,-2.63,0,0.04907227,-0.0703125,1.064697,-1.923664,3.305344,0.4427481
17:36:45,1,0,N22.17588,E113.07316,9.6,0.0,30.8,101290.3,-3.82,-2.59,0,0.0480957,-0.07080078,1.060791,-1.709924,3.21374,0.2213741
17:36:46,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101289.9,-3.66,-2.46,0,0.0456543,-0.06787109,1.061279,-1.89313,3.21374,0.259542
17:36:46,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101290.3,-3.74,-2.54,0,0.04711914,-0.06933594,1.061768,-1.938931,3.473282,0.07633588
17:36:46,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101289.9,-3.59,-2.50,0,0.04663086,-0.06689453,1.067627,-1.541985,3.29771,0.7251908
17:36:46,1,0,N22.17588,E113.07316,9.4,0.0,30.8,101290.8,-3.53,-2.45,0,0.04589844,-0.06591797,1.069336,-1.946565,3.175573,0.4122138
17:36:46,1,0,N22.17588,E113.07316,9.4,0.0,30.8,101290.8,-3.74,-2.55,0,0.04760742,-0.06982422,1.068604,-1.839695,3.114504,0.6717557
17:36:47,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101292.8,-3.59,-2.50,0,0.04638672,-0.06665039,1.062012,-1.832061,3.251908,0.2442748
17:36:47,1,0,N22.17588,E113.07316,9.1,0.0,30.8,101294.6,-3.73,-2.55,0,0.04760742,-0.06933594,1.064941,-1.931298,3.244275,0.1908397
17:36:47,1,0,N22.17588,E113.07316,9.2,0.0,30.8,101293.0,-3.69,-2.49,0,0.04638672,-0.06860352,1.064941,-1.89313,3.312977,0.3129771
17:36:47,1,0,N22.17588,E113.07316,9.3,0.0,30.8,101292.2,-3.69,-2.42,0,0.04516602,-0.06884766,1.066895,-1.801527,3.251908,0.3206107
17:36:48,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101292.2,-3.79,-2.48,0,0.04589844,-0.07006836,1.057373,-1.725191,3.290076,0.5114504
17:36:48,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101291.8,-3.59,-2.28,0,0.04223633,-0.06640625,1.05835,-2.068702,3.435115,0.6793893
17:36:48,1,0,N22.17588,E113.07316,9.6,0.0,30.8,101290.8,-3.84,-2.53,0,0.046875,-0.07104492,1.05957,-1.816794,3.099237,0.389313
17:36:48,1,0,N22.17588,E113.07316,9.7,0.0,30.8,101290.4,-3.84,-2.47,0,0.04614258,-0.0715332,1.066895,-2.145038,3.274809,0.3053435
17:36:48,1,0,N22.17588,E113.07316,9.7,0.0,30.8,101289.6,-3.79,-2.52,0,0.04663086,-0.07006836,1.057373,-1.839695,3.229008,0.4885496
17:36:49,1,0,N22.17588,E113.07316,9.7,0.0,30.8,101291.6,-3.63,-2.37,0,0.04418945,-0.06762695,1.065918,-1.748092,3.282443,0.3816794
17:36:49,1,0,N22.17588,E113.07316,9.5,0.0,30.8,101293.3,-3.69,-2.68,0,0.05004883,-0.06884766,1.067383,-1.80916,3.251908,0.610687
17:36:49,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101291.4,-3.72,-2.46,0,0.0456543,-0.0690918,1.0625,-1.854962,3.145038,0.2366412
17:36:49,1,0,N22.17587,E113.07316,9.8,0.0,30.8,101289.6,-3.60,-2.38,0,0.04443359,-0.06713867,1.065674,-1.793893,3.21374,0.4122138
17:36:49,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101291.0,-3.71,-2.48,0,0.04663086,-0.06958008,1.072266,-1.412214,3.053435,0.6030535
17:36:50,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101291.9,-3.79,-2.49,0,0.04663086,-0.07080078,1.067871,-1.78626,3.099237,0.5725191
17:36:50,1,0,N22.17587,E113.07316,9.8,0.0,30.8,101290.5,-3.73,-2.53,0,0.04711914,-0.06933594,1.063965,-1.78626,3.129771,0.2061069
17:36:50,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.1,-3.82,-2.51,0,0.046875,-0.07128906,1.067627,-1.78626,3.358779,0.4274809
17:36:50,1,0,N22.17587,E113.07316,9.9,0.0,30.7,101290.2,-3.65,-2.54,0,0.046875,-0.06738281,1.055176,-1.961832,3.251908,0.259542
17:36:51,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101292.6,-3.65,-2.39,0,0.04443359,-0.06787109,1.064209,-1.984733,3.351145,0.129771
17:36:51,1,0,N22.17587,E113.07316,9.6,0.0,30.8,101293.9,-3.60,-2.34,0,0.04370117,-0.06713867,1.068115,-2.022901,3.312977,0.2519084
17:36:51,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101292.3,-3.65,-2.40,0,0.04467773,-0.06787109,1.064453,-1.961832,3.137405,0.4274809
17:36:51,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.5,-3.74,-2.37,0,0.04443359,-0.07006836,1.071045,-1.648855,3.343511,0.4732824
17:36:51,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.1,-3.83,-2.36,0,0.04394531,-0.07128906,1.064453,-1.847328,3.435115,0.2900764
17:36:52,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.1,-3.81,-2.50,0,0.04663086,-0.07080078,1.064209,-1.900763,3.167939,0.3664122
17:36:52,1,0,N22.17587,E113.07316,9.7,0.0,30.7,101292.1,-3.72,-2.43,0,0.04541016,-0.06933594,1.066162,-1.984733,3.229008,0.3435115
17:36:52,1,0,N22.17587,E113.07316,9.9,0.0,30.7,101290.3,-3.76,-2.57,0,0.04785156,-0.06982422,1.0625,-2.022901,3.251908,0.2213741
17:36:52,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101290.7,-3.55,-2.66,0,0.04956055,-0.06591797,1.063477,-1.770992,3.076336,0.2977099
17:36:53,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101292.7,-3.69,-2.65,0,0.04956055,-0.06884766,1.068115,-1.832061,3.419847,0.6412213
17:36:53,1,0,N22.17587,E113.07316,9.6,0.0,30.8,101294.1,-3.60,-2.42,0,0.04516602,-0.06713867,1.066162,-1.709924,2.961832,0.3129771
17:36:53,1,0,N22.17587,E113.07316,9.7,0.0,30.7,101292.1,-3.60,-2.40,0,0.04467773,-0.06689453,1.063721,-1.801527,3.358779,0.2213741
17:36:53,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.3,-3.77,-2.56,0,0.04785156,-0.07055664,1.06958,-1.862595,3.122137,0.2213741
17:36:54,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.3,-3.49,-2.61,0,0.04858398,-0.06494141,1.065186,-1.877863,3.076336,0.1603053
17:36:54,1,0,N22.17587,E113.07316,9.8,0.0,30.7,101291.3,-3.79,-2.58,0,0.04785156,-0.07006836,1.058838,-1.755725,3.145038,0.1908397
17:36:54,1,0,N22.17587,E113.07316,9.9,0.0,30.7,101289.9,-3.65,-2.40,0,0.04467773,-0.06787109,1.064697,-1.801527,3.29771,0.4122138
17:36:54,1,0,N22.17587,E113.07316,9.9,0.0,30.7,101290.3,-3.60,-2.56,0,0.04760742,-0.06689453,1.062256,-1.969466,3.10687,0.3358779
17:36:54,1,0,N22.17587,E113.07316,9.9,0.0,30.7,101289.9,-3.64,-2.43,0,0.04541016,-0.06787109,1.066895,-1.954198,3.129771,0.4885496
17:36:55,1,0,N22.17587,E113.07316,9.6,0.0,30.8,101293.6,-3.66,-2.31,0,0.04296875,-0.06787109,1.0625,-1.78626,3.160305,0.5114504
17:36:55,1,0,N22.17587,E113.07316,9.7,0.0,30.8,101292.7,-3.80,-2.46,0,0.04589844,-0.07080078,1.064697,-1.900763,3.175573,0.4122138
17:36:55,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.1,-3.75,-2.53,0,0.04711914,-0.06982422,1.063965,-1.839695,3.152672,0.4045802
17:36:55,1,0,N22.17587,E113.07315,10.0,0.0,30.7,101289.0,-3.66,-2.46,0,0.0456543,-0.06787109,1.060303,-1.847328,3.221374,0.2213741
17:36:55,1,0,N22.17587,E113.07315,10.0,0.0,30.7,101288.5,-3.71,-2.60,0,0.04833984,-0.06884766,1.062012,-1.793893,3.068702,0.4045802
17:36:56,1,0,N22.17587,E113.07315,9.9,0.0,30.7,101289.9,-3.76,-2.36,0,0.04418945,-0.0703125,1.069336,-2.015267,3.251908,0.3664122
17:36:56,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.3,-3.55,-2.42,0,0.04516602,-0.06616211,1.06665,-1.885496,3.091603,0.2061069
17:36:56,1,0,N22.17587,E113.07315,9.7,0.0,30.7,101291.7,-3.70,-2.56,0,0.04760742,-0.06884766,1.063232,-1.778626,3.396947,0.2900764
17:36:56,1,0,N22.17587,E113.07315,9.9,0.0,30.7,101290.3,-3.63,-2.43,0,0.04516602,-0.06738281,1.061523,-1.801527,3.21374,0.4351145
17:36:57,1,0,N22.17587,E113.07315,9.6,0.0,30.8,101293.6,-3.87,-2.62,0,0.04882813,-0.07202148,1.063477,-1.763359,3.305344,0.3816794
17:36:57,1,0,N22.17587,E113.07315,9.6,0.0,30.8,101294.1,-3.86,-2.61,0,0.04858398,-0.07177734,1.062744,-1.770992,3.29771,0.4732824
17:36:57,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101290.7,-3.83,-2.38,0,0.04443359,-0.0715332,1.067139,-1.916031,3.152672,0.4961832
17:36:57,1,0,N22.17587,E113.07315,9.9,0.0,30.7,101289.9,-3.85,-2.46,0,0.0456543,-0.07128906,1.060059,-1.717557,3.167939,0.4274809
17:36:58,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.3,-3.70,-2.58,0,0.0480957,-0.06884766,1.064209,-2.129771,3.21374,0.3282443
17:36:58,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.3,-3.64,-2.48,0,0.04614258,-0.06762695,1.062744,-1.656489,3.198473,0.2519084
17:36:58,1,0,N22.17587,E113.07315,9.9,0.0,30.7,101289.5,-3.65,-2.47,0,0.04589844,-0.06762695,1.061279,-1.854962,3.389313,0.3206107
17:36:58,1,0,N22.17587,E113.07315,9.9,0.0,30.7,101289.5,-3.72,-2.43,0,0.04516602,-0.0690918,1.061279,-1.78626,3.114504,0.2366412
17:36:58,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.3,-3.51,-2.62,0,0.04882813,-0.06542969,1.06543,-2.022901,3.305344,0.2671756
17:36:59,1,0,N22.17587,E113.07315,9.6,0.0,30.8,101293.3,-3.66,-2.46,0,0.04589844,-0.06811523,1.065918,-1.801527,3.450382,0.2977099
17:36:59,1,0,N22.17587,E113.07315,9.6,0.0,30.8,101293.3,-3.64,-2.70,0,0.05004883,-0.06738281,1.060059,-1.961832,3.374046,0.2824428
17:36:59,1,0,N22.17587,E113.07315,9.7,0.0,30.7,101292.6,-3.55,-2.39,0,0.04443359,-0.06591797,1.062256,-1.70229,3.343511,0.007633588
17:36:59,1,0,N22.17587,E113.07315,9.9,0.0,30.7,101290.1,-3.72,-2.61,0,0.04858398,-0.0690918,1.061523,-1.671756,3.076336,0.2290076
17:37:00,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.4,-3.67,-2.42,0,0.04516602,-0.06835938,1.067139,-1.770992,3.381679,0.3664122
17:37:00,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.4,-3.50,-2.71,0,0.05053711,-0.06518555,1.064697,-1.938931,3.038168,0.259542
17:37:00,1,0,N22.17587,E113.07315,9.8,0.0,30.7,101291.0,-3.68,-2.57,0,0.04760742,-0.06811523,1.059326,-2.083969,3.435115,0.2900764
