time,gps_fix,lora_ok,lat,lon,alt_m,speed_ms,temp_c,pressure_pa,pitch,roll,yaw,ax,ay,az,gx,gy,gz
NO_TIME,0,0,--,--,0.3,0.0,27.5,101306.9,0.76,-0.50,0,0.009277344,0.01416016,1.068604,-1.900763,3.114504,-0.0610687
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.4,0.84,-0.74,0,0.01367188,0.015625,1.062988,-2.022901,3.229008,0.3816794
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.0,0.85,-0.56,0,0.01025391,0.015625,1.057373,-1.877863,3.274809,0.5496183
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.3,0.48,-0.58,0,0.01074219,0.009033203,1.070068,-1.748092,3.030534,0.5801527
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.3,0.84,-0.42,0,0.0078125,0.015625,1.065918,-1.946565,3.145038,0.4198473
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.4,0.75,-0.85,0,0.01586914,0.01391602,1.067627,-1.839695,3.419847,0.1526718
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.8,0.87,-0.67,0,0.01245117,0.01611328,1.064697,-1.862595,3.267176,0.1068702
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.3,0.98,-0.63,0,0.01171875,0.01806641,1.058105,-1.679389,3.519084,0.09160305
NO_TIME,0,0,--,--,0.3,0.0,27.5,101306.9,0.88,-0.71,0,0.01318359,0.01635742,1.067383,-1.908397,3.236641,0.2824428
NO_TIME,0,0,--,--,0.2,0.0,27.5,101307.3,1.07,-0.74,0,0.01367188,0.01977539,1.060059,-2.007634,3.015267,0.129771
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.1,0.84,-0.55,0,0.01025391,0.015625,1.06665,-1.923664,3.19084,0.08396947
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.1,0.88,-0.57,0,0.01049805,0.01635742,1.063965,-1.923664,3.229008,0.2290076
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.1,0.87,-0.99,0,0.01831055,0.01611328,1.061035,-2.114504,3.282443,0.4122138
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.9,0.78,-0.58,0,0.01074219,0.0144043,1.059326,-1.916031,2.816794,0.3664122
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.8,0.90,-0.80,0,0.01489258,0.01660156,1.061035,-1.984733,3.160305,0.5877862
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.0,0.81,-0.60,0,0.01123047,0.01513672,1.06543,-1.618321,2.977099,-0.07633588
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.6,0.90,-0.76,0,0.01416016,0.0168457,1.067139,-1.625954,3.229008,0.3664122
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.6,0.84,-0.74,0,0.01367188,0.015625,1.062988,-1.740458,3.083969,0.3816794
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.6,0.63,-0.91,0,0.0168457,0.01171875,1.062256,-1.877863,3.007634,0.6335878
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.4,0.94,-0.57,0,0.01049805,0.01733398,1.05835,-1.992366,3.251908,0.2748091
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.4,0.69,-0.67,0,0.01245117,0.01269531,1.061523,-1.992366,3.137405,0.02290076
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.3,0.82,-0.75,0,0.01391602,0.01513672,1.059326,-2.175573,3.534351,0.6259542
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.6,0.71,-0.77,0,0.01416016,0.01318359,1.059082,-1.839695,3.099237,0.519084
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.1,0.93,-0.72,0,0.01342773,0.01733398,1.062744,-1.870229,3.160305,0.06870229
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.7,0.69,-0.62,0,0.01147461,0.01269531,1.060547,-2.091603,3.328244,0.07633588
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.2,0.64,-0.75,0,0.01391602,0.01196289,1.065918,-1.793893,3.351145,0.3053435
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.7,0.78,-0.55,0,0.01025391,0.0144043,1.062744,-2.038168,3.251908,0.351145
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.9,0.78,-0.82,0,0.01513672,0.0144043,1.061523,-1.992366,3.206107,0.3206107
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.5,0.63,-0.52,0,0.009765625,0.01171875,1.067139,-1.610687,3.442748,0.03053435
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.9,0.77,-0.66,0,0.01220703,0.01416016,1.05835,-1.725191,3.541985,0.519084
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.3,0.68,-0.68,0,0.01269531,0.01269531,1.066406,-1.725191,3.221374,0.1984733
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.3,0.79,-0.65,0,0.01220703,0.01464844,1.068359,-1.916031,3.122137,0.1603053
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.7,0.96,-0.66,0,0.01220703,0.01782227,1.060547,-1.740458,3.206107,0.3129771
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.5,1.05,-0.50,0,0.009277344,0.01953125,1.061279,-1.78626,3.244275,0.3129771
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.5,0.95,-0.50,0,0.009277344,0.01757813,1.063965,-1.725191,3.312977,0.4961832
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.3,0.70,-0.83,0,0.01538086,0.01293945,1.062988,-1.78626,2.900763,0.4122138
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.5,0.82,-0.57,0,0.01049805,0.01513672,1.062012,-1.916031,3.030534,0.129771
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.5,0.89,-0.83,0,0.01538086,0.01635742,1.057373,-1.770992,3.160305,0.09923664
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.3,1.02,-0.43,0,0.008056641,0.01904297,1.068359,-1.847328,3.419847,0.2671756
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.9,0.86,-0.91,0,0.0168457,0.01586914,1.063232,-1.816794,3.229008,0.3206107
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.1,0.58,-0.74,0,0.01367188,0.01074219,1.058838,-1.885496,3.251908,0.389313
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.6,0.77,-0.83,0,0.01538086,0.0144043,1.067627,-1.961832,3.251908,0.4885496
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.3,0.85,-0.43,0,0.008056641,0.01586914,1.064453,-1.839695,3.137405,0.2824428
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.6,0.87,-0.67,0,0.01245117,0.01611328,1.06543,-1.984733,3.21374,0.351145
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.9,0.83,-0.71,0,0.01318359,0.01538086,1.05835,-1.641221,3.358779,0.2900764
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.7,0.82,-0.54,0,0.01000977,0.01513672,1.060791,-1.732824,3.267176,0.1984733
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.8,0.80,-0.73,0,0.01367188,0.01489258,1.065674,-2.068702,3.175573,0.3129771
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.2,0.89,-0.52,0,0.009765625,0.01660156,1.06665,-1.832061,3.343511,0.1068702
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.0,0.63,-0.85,0,0.01586914,0.01171875,1.064209,-2.145038,3.251908,0.1526718
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.9,0.76,-0.55,0,0.01025391,0.01416016,1.060547,-1.618321,3.068702,0.5572519
NO_TIME,0,0,--,--,-0.0,0.0,27.4,101310.5,0.83,-0.66,0,0.01220703,0.01538086,1.062012,-1.885496,3.221374,0.5496183
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.6,0.79,-0.47,0,0.008789063,0.01464844,1.063232,-1.923664,3.335878,-0.1221374
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.5,0.66,-0.63,0,0.01171875,0.01220703,1.060303,-1.717557,3.038168,0.5267176
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.0,0.87,-0.64,0,0.01171875,0.01611328,1.057129,-2.167939,3.114504,0.2061069
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.0,0.85,-0.60,0,0.01123047,0.01586914,1.065918,-1.885496,3.160305,0.4503817
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.0,0.63,-0.59,0,0.01098633,0.01171875,1.070801,-1.992366,3.290076,0.1603053
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.6,1.08,-0.49,0,0.009033203,0.02001953,1.062988,-1.801527,3.076336,0.1450382
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.6,0.68,-0.51,0,0.009521484,0.01269531,1.062256,-1.770992,3.114504,0.2061069
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.0,1.01,-0.65,0,0.01220703,0.01879883,1.067871,-1.70229,3.236641,0.1679389
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.0,1.16,-0.55,0,0.01025391,0.02172852,1.070801,-1.847328,3.19084,0.2748091
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.6,0.75,-0.68,0,0.01269531,0.01391602,1.064697,-1.816794,3.358779,0.2824428
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.2,0.94,-0.67,0,0.01245117,0.01733398,1.060059,-1.770992,3.335878,0.3435115
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.0,0.86,-0.67,0,0.01245117,0.01586914,1.063232,-2.122137,3.198473,0.351145
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.0,0.67,-0.59,0,0.01098633,0.01245117,1.068115,-1.931298,3.053435,0.4961832
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.6,0.83,-0.74,0,0.01367188,0.01538086,1.060791,-1.557252,3.229008,0.5114504
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.2,0.90,-0.73,0,0.01342773,0.01660156,1.057373,-1.732824,3.389313,0.3053435
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.8,0.97,-0.83,0,0.01538086,0.01806641,1.063477,-1.946565,3.145038,0.2061069
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.8,0.75,-0.74,0,0.01367188,0.01391602,1.061523,-2.045802,3.282443,0.2442748
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.8,0.67,-0.63,0,0.01171875,0.01245117,1.063721,-1.885496,3.083969,0.5114504
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.4,0.87,-0.81,0,0.01489258,0.01611328,1.05835,-1.984733,3.145038,0.4656488
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.0,0.83,-0.65,0,0.01196289,0.01538086,1.061279,-1.854962,3.175573,0.3969466
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,0.66,-0.67,0,0.01245117,0.01220703,1.064697,-1.961832,3.389313,0.2213741
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.5,0.97,-0.66,0,0.01220703,0.01806641,1.063965,-2.229008,3.358779,0.3358779
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.7,0.77,-0.73,0,0.01342773,0.01416016,1.056641,-1.763359,3.236641,0.4198473
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.6,0.74,-0.71,0,0.01318359,0.01367188,1.062256,-1.870229,3.0,0.2366412
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.2,0.82,-0.75,0,0.01391602,0.01513672,1.063721,-1.862595,3.267176,0.4045802
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.2,0.91,-0.73,0,0.01342773,0.0168457,1.059814,-1.824428,2.938931,0.2824428
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.4,0.63,-0.62,0,0.01147461,0.01171875,1.064941,-1.740458,2.984733,0.2748091
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.8,0.76,-0.74,0,0.01367188,0.01416016,1.062012,-1.740458,3.29771,0.1526718
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.3,1.45,-0.46,0,0.008544922,0.02709961,1.068115,-1.801527,3.312977,0.3206107
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.9,0.87,-0.87,0,0.01611328,0.01611328,1.0625,-2.030534,3.343511,0.1450382
NO_TIME,0,0,--,--,0.1,0.0,27.4,101308.9,0.91,-0.65,0,0.01196289,0.0168457,1.060547,-1.770992,3.381679,0.1145038
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,0.67,-0.64,0,0.01196289,0.01245117,1.066406,-2.183206,3.465649,0.2137404
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.71,-0.66,0,0.01220703,0.01318359,1.064453,-1.969466,3.320611,0.2290076
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,0.90,-0.72,0,0.01342773,0.0168457,1.068115,-2.061069,3.229008,0.2748091
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.2,0.89,-0.65,0,0.01220703,0.01660156,1.068359,-1.984733,3.40458,0.3129771
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.8,0.50,-0.77,0,0.0144043,0.009277344,1.068115,-1.854962,3.366412,0.09160305
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.74,-0.78,0,0.0144043,0.01367188,1.062988,-1.625954,3.259542,0.480916
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.8,0.91,-0.68,0,0.01269531,0.0168457,1.061768,-1.801527,3.076336,0.4885496
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.8,0.89,-0.68,0,0.01269531,0.01660156,1.066162,-1.633588,3.19084,0.3664122
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.8,0.72,-0.53,0,0.009765625,0.01342773,1.063232,-1.763359,3.198473,0.4732824
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.8,0.67,-0.53,0,0.009765625,0.01245117,1.062256,-1.938931,3.267176,0.1374046
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.82,-0.69,0,0.01293945,0.01538086,1.071777,-2.167939,3.435115,0.3435115
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.8,0.73,-0.78,0,0.0144043,0.01342773,1.057129,-1.977099,3.40458,0.5038168
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.68,-0.76,0,0.01416016,0.01269531,1.063477,-2.137405,3.259542,0.3129771
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.99,-0.75,0,0.01391602,0.01831055,1.059326,-1.931298,3.320611,0.351145
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.77,-0.67,0,0.01245117,0.0144043,1.066406,-1.923664,3.198473,0.1984733
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,0.61,-0.57,0,0.01049805,0.01123047,1.063477,-2.007634,3.396947,0.1374046
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.6,0.76,-0.83,0,0.01538086,0.01416016,1.06665,-1.709924,3.229008,0.4503817
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.6,0.86,-0.67,0,0.01245117,0.01586914,1.057861,-1.572519,3.183206,0.4961832
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,0.73,-0.67,0,0.01245117,0.01342773,1.058594,-1.954198,3.366412,0.5954198
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.9,0.96,-0.64,0,0.01196289,0.01782227,1.064453,-1.709924,3.473282,0.3740458
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.3,0.87,-0.54,0,0.01000977,0.01611328,1.061279,-1.916031,3.343511,0.1679389
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.4,0.86,-0.72,0,0.01342773,0.01611328,1.067871,-1.778626,3.21374,0.09923664
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.4,0.71,-0.75,0,0.01391602,0.01318359,1.064209,-1.931298,3.152672,0.3129771
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.7,1.05,-0.64,0,0.01196289,0.01953125,1.063477,-1.458015,3.114504,0.3816794
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.7,0.82,-0.64,0,0.01171875,0.01513672,1.053955,-1.709924,3.251908,0.4503817
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.7,0.67,-0.72,0,0.01342773,0.01245117,1.065186,-2.083969,3.030534,0.480916
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.3,0.80,-0.73,0,0.01342773,0.01489258,1.060547,-1.793893,3.183206,0.3587786
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.9,0.72,-0.68,0,0.01269531,0.01342773,1.06958,-2.076336,3.351145,0.1603053
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.3,0.80,-0.80,0,0.01489258,0.01489258,1.063965,-2.137405,3.122137,0.1832061
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.3,0.96,-0.65,0,0.01196289,0.01782227,1.062012,-1.870229,3.251908,0.03053435
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,1.01,-0.67,0,0.01245117,0.01879883,1.062012,-1.770992,3.396947,0.1679389
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.92,-0.79,0,0.01464844,0.01708984,1.061279,-1.923664,3.244275,0.480916
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,0.79,-0.76,0,0.01416016,0.01464844,1.068359,-1.885496,3.519084,-0.03053435
NO_TIME,0,0,--,--,0.2,0.0,27.4,101308.5,0.71,-0.63,0,0.01171875,0.01318359,1.069092,-1.824428,3.221374,0.2061069
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.1,-0.85,-0.78,0,0.01464844,-0.01611328,1.080811,-1.40458,2.167939,0.3129771
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,1.03,-0.58,0,0.01074219,0.01904297,1.060059,-1.687023,3.206107,0.07633588
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.5,0.76,-0.71,0,0.01318359,0.01416016,1.061035,-1.870229,3.221374,0.4656488
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.8,0.74,-0.68,0,0.01245117,0.01367188,1.055664,-1.862595,3.358779,0.1984733
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.0,0.56,-0.69,0,0.01293945,0.01049805,1.072266,-1.908397,3.40458,0.2977099
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.3,1.02,-0.66,0,0.01220703,0.01879883,1.056885,-1.732824,3.282443,0.5419847
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.0,0.99,-0.78,0,0.01464844,0.01855469,1.069336,-1.847328,3.526718,0.648855
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.4,0.95,-0.63,0,0.01171875,0.01757813,1.05957,-2.007634,3.328244,0.09160305
NO_TIME,0,0,--,--,0.4,0.0,27.4,101305.4,0.98,-0.61,0,0.01147461,0.01831055,1.069824,-1.885496,2.908397,0.1984733
NO_TIME,0,0,--,--,0.3,0.0,27.4,101306.8,0.61,-0.22,0,0.004150391,0.01147461,1.075439,-1.763359,2.740458,0.1145038
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.7,0.93,-0.46,0,0.008544922,0.01733398,1.068359,-1.969466,3.137405,0.09923664
NO_TIME,0,0,--,--,0.1,0.0,27.4,101309.0,0.89,-0.48,0,0.009033203,0.01660156,1.067383,-1.900763,3.343511,0.3053435
NO_TIME,0,0,--,--,0.3,0.0,27.4,101307.3,0.82,-0.50,0,0.009277344,0.01513672,1.05835,-1.870229,3.312977,0.6564885
NO_TIME,0,0,--,--,0.2,0.0,27.4,101307.4,0.79,-0.50,0,0.009277344,0.01464844,1.057617,-1.916031,3.152672,0.5114504
